accuracy
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF
0.0,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7402985074626867,0.7417910447761195,0.782089552238806
0.0,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7402985074626867,0.7417910447761195,0.782089552238806
0.0,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7402985074626867,0.7417910447761195,0.782089552238806
0.0,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7402985074626867,0.7417910447761195,0.782089552238806
0.0,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7402985074626867,0.7417910447761195,0.782089552238806

precision
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF
0.0,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6148388439787669,0.627843137254902,0.7151582081225442
0.0,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6148388439787669,0.627843137254902,0.7151582081225442
0.0,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6148388439787669,0.627843137254902,0.7151582081225442
0.0,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6148388439787669,0.627843137254902,0.7151582081225442
0.0,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6148388439787669,0.627843137254902,0.7151582081225442

recall
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF
0.0,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5575528632527773,0.5577058686985013,0.5681060663269597
0.0,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5575528632527773,0.5577058686985013,0.5681060663269597
0.0,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5575528632527773,0.5577058686985013,0.5681060663269597
0.0,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5575528632527773,0.5577058686985013,0.5681060663269597
0.0,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5575528632527773,0.5577058686985013,0.5681060663269597

f1
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF
0.0,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5797930334515701,0.5826078158358861,0.6274596341814758
0.0,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5797930334515701,0.5826078158358861,0.6274596341814758
0.0,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5797930334515701,0.5826078158358861,0.6274596341814758
0.0,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5797930334515701,0.5826078158358861,0.6274596341814758
0.0,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5797930334515701,0.5826078158358861,0.6274596341814758

auc
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF
0.0,0.8378045112241415,0.8380644745522868,0.8405733226121905,0.8158570975323867,0.7928591400439454,0.7723221095803497,0.832599556154117
0.0,0.8378045112241415,0.8380644745522868,0.8405733226121905,0.8158570975323867,0.7928591400439454,0.7723221095803497,0.832599556154117
0.0,0.8378045112241415,0.8380644745522868,0.8405733226121905,0.8158570975323867,0.7928591400439454,0.7723221095803497,0.832599556154117
0.0,0.8378045112241415,0.8380644745522868,0.8405733226121905,0.8158570975323867,0.7928591400439454,0.7723221095803497,0.832599556154117
0.0,0.8378045112241415,0.8380644745522868,0.8405733226121905,0.8158570975323867,0.7928591400439454,0.7723221095803497,0.832599556154117

violation_rate
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF
0.0,0.8813404552104244,0.9066151804851496,0.8864686603386295,0.8066353666972862,0.8815888136631171,0.7428707515394822,0.8799671123510133
0.0,0.8813404552104244,0.9066151804851496,0.8864686603386295,0.8066353666972862,0.8815888136631171,0.7428707515394822,0.8799671123510133
0.0,0.8813404552104244,0.9066151804851496,0.8864686603386295,0.8066353666972862,0.8815888136631171,0.7428707515394822,0.8799671123510133
0.0,0.8813404552104244,0.9066151804851496,0.8864686603386295,0.8066353666972862,0.8815888136631171,0.7428707515394822,0.8799671123510133
0.0,0.8813404552104244,0.9066151804851496,0.8864686603386295,0.8066353666972862,0.8815888136631171,0.7428707515394822,0.8799671123510133

violation_rate (instance)
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF
0.0,0.8817657093010987,0.8951473207737998,0.8862957641898751,0.8753877833045258,0.8795901195686581,0.8578398172706441,0.8851165117976022
0.0,0.8817657093010987,0.8951473207737998,0.8862957641898751,0.8753877833045258,0.8795901195686581,0.8578398172706441,0.8851165117976022
0.0,0.8817657093010987,0.8951473207737998,0.8862957641898751,0.8753877833045258,0.8795901195686581,0.8578398172706441,0.8851165117976022
0.0,0.8817657093010987,0.8951473207737998,0.8862957641898751,0.8753877833045258,0.8795901195686581,0.8578398172706441,0.8851165117976022
0.0,0.8817657093010987,0.8951473207737998,0.8862957641898751,0.8753877833045258,0.8795901195686581,0.8578398172706441,0.8851165117976022

