accuracy
,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.3865671641791044,0.717910447761194,0.7656716417910447,0.3253731343283582
0.0,0.4671641791044775,0.7283582089552239,0.773134328358209,0.3253731343283582
0.0,0.3537313432835821,0.7298507462686568,0.7701492537313432,0.3253731343283582
0.0,0.5552238805970149,0.7044776119402985,0.7507462686567165,0.3253731343283582
0.0,0.453731343283582,0.708955223880597,0.7432835820895523,0.3253731343283582

precision
,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.3610107357947106,0.5469091979644194,0.708250319284802,0.3253731343283582
0.0,0.428544776119403,0.5635851329440256,0.7312531266368865,0.3253731343283582
0.0,0.3366924774623124,0.5674417455536558,0.7324116743471583,0.3253731343283582
0.0,0.4398137389914306,0.5332081784675375,0.737593984962406,0.3253731343283582
0.0,0.3674273418068036,0.5539707785948387,0.7813186813186813,0.3253731343283582

recall
,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.926530612244898,0.7949057253041658,0.4919939020936774,1.0
0.0,0.8425909494232474,0.7520021895310979,0.4919939020936774,1.0
0.0,0.9956521739130434,0.7553197710839445,0.4708907568577848,1.0
0.0,0.8498333502099855,0.743295209977019,0.3714866349786067,1.0
0.0,0.8122277567153343,0.6811354604494224,0.3027746610796366,1.0

f1
,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.4990555958419328,0.6449826047122038,0.5760577896409863,0.4891782889030731
0.0,0.5168106853992345,0.6383277160651295,0.5840031784967783,0.4891782889030731
0.0,0.5004175089192147,0.6432060785481054,0.5702081064730793,0.4891782889030731
0.0,0.5649272844081781,0.6152533785425849,0.4883412370093835,0.4891782889030731
0.0,0.4981446437627564,0.6022424897315906,0.4252353114354207,0.4891782889030731

auc
,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.6360600322706749,0.8275893990206761,0.8248572208898292,0.5
0.0,0.414083912126005,0.8237508486909293,0.8259810013305933,0.5
0.0,0.3408956886054416,0.8218955573833343,0.8266147184864916,0.5
0.0,0.6320329276532302,0.8190880406433794,0.8274490668060533,0.5
0.0,0.4660662743203489,0.8197869981214657,0.8293437661756462,0.5

violation_rate
,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.6150922555256921,0.6478640039011555,0.5555910137334286,0.5887764660520078
0.0,0.6060696991347146,0.6783717211580989,0.5379137889973803,0.5887764660520078
0.0,0.6125859898615316,0.6629353927805941,0.5504628086052235,0.5887764660520078
0.0,0.6916188661699498,0.6778257861849193,0.5657124712233071,0.5887764660520078
0.0,0.7210982206647841,0.5961423921795439,0.5546849023010013,0.5887764660520078

violation_rate (instance)
,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.6849484542397032,0.2689718946836371,0.1649204139984095,0.8015549524346488
0.0,0.5585011829961009,0.2550751216444052,0.1621861683321632,0.8015549524346488
0.0,0.7593288511812591,0.2461215577324636,0.161999025923323,0.8015549524346488
0.0,0.4582488204974329,0.2583589886047921,0.162622830429474,0.8015549524346488
0.0,0.6065118476799806,0.2206574581885185,0.1631860492331691,0.8015549524346488

