accuracy
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7328358208955226,0.7417910447761195,0.782089552238806,0.617910447761194,0.6835820895522388,0.7388059701492538,0.3253731343283582
0.1,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7328358208955226,0.7417910447761195,0.782089552238806,0.617910447761194,0.6835820895522388,0.7388059701492538,0.3253731343283582
0.2,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7328358208955226,0.7417910447761195,0.782089552238806,0.6164179104477612,0.708955223880597,0.7328358208955222,0.3253731343283582
0.3,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7328358208955226,0.7417910447761195,0.782089552238806,0.5402985074626866,0.7328358208955223,0.728358208955224,0.3253731343283582
0.4,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7328358208955226,0.7417910447761195,0.782089552238806,0.3895522388059701,0.7074626865671643,0.7611940298507462,0.3253731343283582
0.5,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7328358208955226,0.7417910447761195,0.782089552238806,0.3253731343283582,0.7208955223880598,0.7656716417910447,0.3253731343283582
0.6,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7328358208955226,0.7417910447761195,0.782089552238806,0.4626865671641791,0.7029850746268657,0.7776119402985074,0.3253731343283582
0.7,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7328358208955226,0.7417910447761195,0.782089552238806,0.4343283582089552,0.7044776119402985,0.7656716417910447,0.3253731343283582

precision
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.601978533557481,0.627843137254902,0.7151582081225442,0.4715461670367178,0.5250176180408739,0.7668831168831168,0.3253731343283582
0.1,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.601978533557481,0.627843137254902,0.7151582081225442,0.4715461670367178,0.5250176180408739,0.7668831168831168,0.3253731343283582
0.2,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.601978533557481,0.627843137254902,0.7151582081225442,0.467204402428283,0.5467984911332007,0.8016450216450217,0.3253731343283582
0.3,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.601978533557481,0.627843137254902,0.7151582081225442,0.4295735773347713,0.5790313478281454,0.8287878787878789,0.3253731343283582
0.4,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.601978533557481,0.627843137254902,0.7151582081225442,0.3300534903834197,0.5374751644174309,0.7638330510069642,0.3253731343283582
0.5,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.601978533557481,0.627843137254902,0.7151582081225442,0.3253731343283582,0.5500993845085327,0.761419997072171,0.3253731343283582
