,accuracy,precision,recall,f1,auc,n_violation,n_rule,violation_rate,n_violation (instance),n_evaluation (instance),violation_rate (instance),C1,C2,n_unsupervised,rule_thr
RuleFit Classifier (disc),0.044776119402985086,0.048551272345409145,0.06432628171294204,0.04485565591656802,0.050949915813214376,2.3021728866442674,3.492849839314596,0.06388765649999402,155.50948524125465,171.58030189972274,0.030303650612449082,10,10,15,0.3
tree generator (disc),0.049949852330392584,0.09484464421330133,0.07724359917184062,0.03766834267766112,0.04907284663328142,3.492849839314596,3.492849839314596,0.0,160.61351126228453,171.58030189972274,0.07920014937424318,10,10,15,0.3
RuleFit Classifier (conti),0.040326137570466526,0.07650321449292066,0.064526972045359,0.03719415262004553,0.032516111599130475,3.492849839314596,3.492849839314596,0.0,147.51372817470244,171.58030189972274,0.038592798752615926,10,10,15,0.3
tree generator (conti),0.03708887653668408,0.07170258760258308,0.07651368616150239,0.029962068900506584,0.03996933799978943,3.082207001484488,3.492849839314596,0.02129588549999803,154.88285896121624,171.58030189972274,0.04490834873429397,10,10,15,0.3
linear svm,0.053710609598348,0.04834026418196044,0.08645950827368,0.06167129136590704,0.04537626672739911,2.3021728866442674,3.492849839314596,0.06388765649999402,155.49180042690355,171.58030189972274,0.024978144253332574,10,10,15,0.3
non-linear svm,0.046484810454917744,0.05776026309175681,0.04893627482134357,0.050199828549179266,0.04869664597607772,3.492849839314596,3.492849839314596,0.0,169.28762506456283,171.58030189972274,0.037011677492744775,10,10,15,0.3
logistic regression,0.045821138605996306,0.05821675175576897,0.06363686533976531,0.0475688650231662,0.04743198010816396,3.492849839314596,3.492849839314596,0.0,156.76319721159047,171.58030189972274,0.02600513281616021,10,10,15,0.3
linear svm (L),0.1966386048624593,0.08444937860819403,0.13467425247286594,0.0701139271006352,0.19262210956235062,5.890670590009257,3.492849839314596,0.3138180879465867,117.03119242321682,171.58030189972274,0.08023031442684382,10,10,15,0.3
non-linear svm (L),0.055445300361214055,0.09073648597426809,0.09963384138695677,0.0681167164685922,0.04440553342673559,2.6832815729997477,3.492849839314596,0.031864868680557885,85.7245589081682,171.58030189972274,0.03270307716976806,10,10,15,0.3
logistic regression (L),0.05574581909547197,0.08902079285799022,0.05617072997008046,0.07524603972783299,0.051327635994230326,3.714835124201342,3.492849839314596,0.03861507814772653,62.72718708821559,171.58030189972274,0.089086554117266,10,10,15,0.3
rule_based_prediction,0.05022781692675773,0.05022781692675773,0.0,0.059802999417438836,0.0,1.9235384061671346,3.492849839314596,0.06808404521149054,137.30003641660116,171.58030189972274,0.1039459784400032,10,10,15,0.3
