accuracy
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7388059701492538,0.7417910447761195,0.782089552238806,0.5417910447761194,0.7179104477611941,0.7701492537313432,0.3253731343283582
0.2,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7388059701492538,0.7417910447761195,0.782089552238806,0.5343283582089553,0.7014925373134329,0.7761194029850746,0.3253731343283582
0.4,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7388059701492538,0.7417910447761195,0.782089552238806,0.3253731343283582,0.7149253731343284,0.7656716417910447,0.3253731343283582
0.6,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7388059701492538,0.7417910447761195,0.782089552238806,0.4104477611940298,0.7253731343283581,0.7686567164179106,0.3253731343283582
0.8,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7388059701492538,0.7417910447761195,0.782089552238806,0.508955223880597,0.7238805970149254,0.7686567164179106,0.3253731343283582
1.0,0.7791044776119402,0.7805970149253731,0.7820895522388059,0.7835820895522388,0.7388059701492538,0.7417910447761195,0.782089552238806,0.4671641791044776,0.717910447761194,0.7686567164179106,0.3253731343283582

precision
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6125048493469546,0.627843137254902,0.7151582081225442,0.4347681616184178,0.5475206649645126,0.7324116743471583,0.3253731343283582
0.2,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6125048493469546,0.627843137254902,0.7151582081225442,0.4232899925633079,0.5306271142336716,0.7577052896018414,0.3253731343283582
0.4,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6125048493469546,0.627843137254902,0.7151582081225442,0.3253731343283582,0.5440392648287384,0.7109104178069694,0.3253731343283582
0.6,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6125048493469546,0.627843137254902,0.7151582081225442,0.3532039736087988,0.561530787661409,0.7164959890766343,0.3253731343283582
0.8,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6125048493469546,0.627843137254902,0.7151582081225442,0.4017055135282492,0.5559849644478516,0.7164959890766343,0.3253731343283582
1.0,0.711435632415234,0.7590702845541555,0.7311434000741563,0.742431080228633,0.6125048493469546,0.627843137254902,0.7151582081225442,0.3831731752197915,0.5470627458927076,0.7164959890766343,0.3253731343283582

recall
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5563121396906252,0.5577058686985013,0.5681060663269597,0.8561032160320187,0.761835728530753,0.4708907568577848,1.0
0.2,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5563121396906252,0.5577058686985013,0.5681060663269597,0.8820616883116884,0.7856060963616798,0.4708907568577848,1.0
0.4,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5563121396906252,0.5577058686985013,0.5681060663269597,1.0,0.7595748542457939,0.4877385829447412,1.0
0.6,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5563121396906252,0.5577058686985013,0.5681060663269597,0.9625,0.7380207376870519,0.4960755347467387,1.0
0.8,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5563121396906252,0.5577058686985013,0.5681060663269597,0.9148191094619664,0.7597598681218345,0.4960755347467387,1.0
1.0,0.551175322959055,0.4797139493254202,0.5301646846611826,0.5212714040287716,0.5563121396906252,0.5577058686985013,0.5681060663269597,0.9352272727272728,0.7640151872707708,0.4960755347467387,1.0

f1
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
0.0,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5792614239506452,0.5826078158358861,0.6274596341814758,0.5590858573630528,0.6354316104898737,0.5702081064730793,0.4891782889030731
0.2,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5792614239506452,0.5826078158358861,0.6274596341814758,0.5593988596522278,0.6277247381535452,0.5777226186473394,0.4891782889030731
0.4,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5792614239506452,0.5826078158358861,0.6274596341814758,0.4891782889030731,0.631353362433997,0.5735069431967356,0.4891782889030731
0.6,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5792614239506452,0.5826078158358861,0.6274596341814758,0.5158719961795768,0.6339109405171112,0.5815325842223765,0.4891782889030731
0.8,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5792614239506452,0.5826078158358861,0.6274596341814758,0.5531832215962526,0.6398345332828093,0.5815325842223765,0.4891782889030731
1.0,0.6186934885730067,0.5872011268658709,0.6124642986803386,0.6102522522522522,0.5792614239506452,0.5826078158358861,0.6274596341814758,0.5389077363880371,0.635690389138665,0.5815325842223765,0.4891782889030731

auc
,l-SVM,r-SVM,LogReg,RuleFit-d,RuleFit,RF-d,RF,l-SVM-p,r-SVM-p,LogReg-p,RuleBase
