,accuracy,precision,recall,f1,auc,n_violation,n_rule,violation_rate,n_violation (instance),n_evaluation (instance),violation_rate (instance),C1,C2,n_unsupervised,rule_thr
RuleFit Classifier (disc),0.044776119402985086,0.048551272345409145,0.06432628171294204,0.04485565591656802,0.051304824671545936,2.3874672772626644,1.095445115010332,0.1068636445365998,102.90626803066955,94.32921074619463,0.05698929510894824,10,10,15,1
tree generator (disc),0.049949852330392584,0.09484464421330133,0.07724359917184062,0.03766834267766112,0.04907284663328142,2.280350850198276,1.095445115010332,0.11766648350896033,106.08251505314153,94.32921074619463,0.0649424287786562,10,10,15,1
RuleFit Classifier (conti),0.04477611940298505,0.0847686068449345,0.05591239178251508,0.047969563648477376,0.03271865415667994,1.5165750888103098,1.095445115010332,0.10349472499400567,100.14140003015736,94.32921074619463,0.0467119901110718,10,10,15,1
tree generator (conti),0.03708887653668408,0.07170258760258308,0.07651368616150239,0.029962068900506584,0.03996933799978943,1.0,1.095445115010332,0.06497172563015186,98.89742160440787,94.32921074619463,0.04142314592278763,10,10,15,1
linear svm (L),0.17233797812292403,0.07942832600092527,0.1478530977279762,0.04147363783355239,0.24834268412964403,2.073644135332772,1.095445115010332,0.0988302510077085,161.5663950207468,94.32921074619463,0.32893763160903144,10,10,15,1
non-linear svm (L),0.03209822860836806,0.06733631356840772,0.0949015015114884,0.0434520644819951,0.04511947653526175,2.3874672772626644,1.095445115010332,0.11850936703742852,34.44851230459742,94.32921074619463,0.0399879241544605,10,10,15,1
logistic regression (L),0.055595762782654254,0.10106208565853503,0.07101982834654867,0.06649218071718954,0.054093125874925735,1.0000000000000002,1.095445115010332,0.07315941769371254,6.87749954561976,94.32921074619463,0.03313618095555023,10,10,15,1
linear svm,0.053710609598348,0.04834026418196044,0.08645950827368,0.06167129136590704,0.04537626672739911,0.8366600265340757,1.095445115010332,0.0593034165225203,99.46858800646564,94.32921074619463,0.04428308496434346,10,10,15,1
non-linear svm,0.046484810454917744,0.05776026309175681,0.04893627482134357,0.050199828549179266,0.04869664597607772,0.8944271909999163,1.095445115010332,0.04436892854028474,99.9684950371866,94.32921074619463,0.04677109125013951,10,10,15,1
logistic regression,0.045821138605996306,0.05821675175576897,0.06363686533976531,0.0475688650231662,0.04743198010816396,0.8944271909999156,1.095445115010332,0.06361629659420538,99.30609246164106,94.32921074619463,0.0446914892473235,10,10,15,1
rule_based_prediction,0.05022781692675773,0.05022781692675773,0.0,0.059802999417438836,0.0,1.6431676725154984,1.095445115010332,0.07118274218094695,105.18697638015841,94.32921074619463,0.0681943282966821,10,10,15,1
